Frame,X,Y
14087,1426,105
14088,1436,113
14089,1446,120
14090,1457,123
14091,1469,122
14092,1482,122
14093,1496,122
14094,1510,122
14095,1525,122
14096,1539,123
14097,1555,123
14098,1571,124
14099,1587,125
14100,1604,125
14101,1615,125
14102,1616,125
14103,1605,124
14104,1590,123
14105,1576,122
14106,1563,121
14107,1551,119
14108,1539,119
14109,1528,119
14110,1518,119
14111,1509,119
14112,1501,118
14113,1493,118
14114,1486,117
14115,1479,116
14116,1474,116
14117,1469,115
14118,1464,113
14119,1461,112
14120,1457,110
14121,1455,109
14122,1454,106
14123,1454,103
14124,1455,100
14125,1456,98
14126,1458,101
14127,1460,105
14128,1463,107
14129,1466,110
14130,1470,113
14131,1473,115
14132,1478,118
14133,1482,121
14134,1488,123
14135,1494,126
14136,1500,127
14137,1507,129
14138,1515,129
14139,1524,130
14140,1533,130
14141,1542,129
14142,1552,126
14143,1562,123
14144,1573,121
14145,1584,119
14146,1596,115
14147,1607,112
14148,1610,108
14149,1605,105
14150,1594,103
14151,1584,100
14152,1574,97
14153,1566,99
14154,1558,101
14155,1551,103
14156,1545,105
14157,1540,108
14158,1535,110
14159,1530,111
14160,1527,112
14161,1524,113
14162,1523,114
14163,1522,116
14164,1523,118
14165,1525,120
14166,1528,121
14167,1532,122
14168,1536,123
14169,1541,124
14170,1546,125
14171,1552,127
14172,1559,128
14173,1566,129
14174,1574,129
14175,1581,128
14176,1590,126
14177,1599,125
14178,1606,123
14179,1607,123
14180,1605,125
14181,1596,126
14182,1589,127
14183,1581,128
14184,1574,129
14185,1569,130
14186,1564,130
14187,1559,130
14188,1555,130
14189,1552,130
14190,1550,129
14191,1549,128
14192,1548,126
14193,1548,124
14194,1548,122
14195,1549,121
14196,1550,120
14197,1550,118
14198,1550,116
14199,1552,115
14200,1552,113
14201,1553,111
14202,1554,110
14203,1555,108
14204,1555,107
14205,1555,106
14206,1556,105
14207,1558,104
14208,1561,102
14209,1564,100
14210,1567,98
14211,1571,98
14212,1576,100
14213,1581,100
14214,1587,100
14215,1594,101
14216,1601,101
14217,1604,102
14218,1599,101
14219,1594,102
14220,1588,101
14221,1583,101
14222,1579,101
14223,1578,100
14224,1576,98
14225,1576,99
14226,1576,100
14227,1576,100
14228,1575,98
14229,1576,97
14230,1577,98
14231,1579,99
14232,1582,100
14233,1585,101
14234,1589,102
14235,1593,103
14236,1598,104
14237,1602,105
14238,1599,106
14239,1595,106
14240,1592,106
14241,1589,106
14242,1587,107
14243,1587,107
14244,1588,107
14245,1590,106
14246,1592,106
14247,1596,106
14248,1600,105
14249,1602,105
14250,1598,105
14251,1595,105
14252,1594,104
14253,1594,102
14254,1595,99
14255,1597,97
14256,1601,98
14257,1601,100
14258,1598,101
14259,1596,100
14260,1594,98
14261,1593,97
14262,1593,97
14263,1592,97
14264,1593,97
14265,1594,97
14266,1596,97
14267,1599,97
14268,1602,97
14269,1599,98
14270,1597,99
14271,1596,100
14272,1596,101
14273,1597,101
14274,1598,99
14275,1600,98
14276,1602,97
14277,1600,97
14278,1598,98
14279,1597,99
14280,1596,98
14281,1595,98
14282,1596,97
14283,1596,97
14284,1597,97
14285,1598,97
14286,1600,97
14287,664,210
14288,665,213
14289,664,209
14290,662,201
14291,659,189
14292,654,176
14293,644,165
14294,631,163
14295,617,166
14296,603,167
14297,588,164
14298,573,161
14299,559,158
14300,544,158
14301,528,162
14302,513,160
14303,501,152
14304,491,142
14305,481,133
14306,473,128
14307,470,125
14308,473,123
14309,479,126
14310,484,134
14311,489,144
14312,494,155
14313,497,166
14314,502,175
14315,512,176
14316,522,174
14317,531,174
14318,541,175
14319,551,176
14320,560,177
14321,568,178
14322,575,174
14323,581,169
14324,586,163
14325,590,156
14326,595,149
14327,597,147
14328,598,152
14329,598,159
14330,597,164
14331,597,168
14332,595,165
14333,592,160
14334,589,154
14335,587,149
14336,583,145
14337,578,145
14338,572,146
14339,565,146
14340,559,146
14341,553,145
14342,547,144
14343,541,143
14344,535,142
14345,529,142
14346,522,142
14347,516,143
14348,509,142
14349,503,141
14350,497,139
14351,491,137
14352,484,136
14353,479,135
14354,481,133
14355,485,137
14356,489,141
14357,492,145
14358,495,149
14359,498,153
14360,505,153
14361,511,158
14362,519,161
14363,527,160
14364,533,159
14365,539,163
14366,543,159
14367,544,159
14368,541,160
14369,537,159
14370,532,161
14371,528,161
14372,524,158
14373,520,161
14374,517,163
14375,517,159
14376,517,159
14377,518,163
14378,520,160
14379,522,159
14380,523,161
14381,525,160
14382,526,160
14383,526,159
14384,526,159
14385,527,159
14386,528,160
14387,528,161
14388,529,161
14389,530,161
14390,530,161
14391,530,162
14392,531,162
14393,530,162
14394,530,162
14395,531,161
14396,531,162
14397,530,162
14398,531,162
14399,663,916
14400,686,865
14401,696,830
14402,705,800
14403,713,770
14404,721,741
14405,729,716
14406,735,691
14407,737,666
14408,737,644
14409,737,628
14410,737,617
14411,735,608
14412,732,605
14413,729,608
14414,723,614
14415,717,621
14416,709,633
14417,701,648
14418,691,665
14419,680,683
14420,668,702
14421,657,721
14422,644,739
14423,628,753
14424,609,764
14425,589,774
14426,570,783
14427,550,792
14428,532,799
14429,514,806
14430,498,813
14431,484,821
14432,470,829
14433,459,838
14434,453,847
14435,455,856
14436,464,866
14437,475,876
14438,487,887
14439,501,897
14440,515,909
14441,530,917
14442,543,925
14443,554,932
14444,567,939
14445,578,945
14446,589,945
14447,597,938
14448,603,927
14449,609,918
14450,614,909
14451,619,901
14452,623,893
14453,627,886
14454,630,879
14455,633,873
14456,635,869
14457,630,866
14458,625,863
14459,621,861
14460,616,859
14461,612,858
14462,609,855
14463,601,857
14464,591,861
14465,581,867
14466,571,872
14467,561,871
14468,550,871
14469,539,873
14470,530,877
14471,517,879
14472,506,883
14473,495,887
14474,486,891
14475,481,893
14476,475,894
14477,476,895
14478,481,898
14479,485,901
14480,493,905
14481,503,910
14482,510,915
14483,514,921
14484,518,928
14485,521,932
14486,521,935
14487,522,941
14488,522,947
14489,521,947
14490,519,941
14491,517,937
14492,515,935
14493,516,934
14494,518,935
14495,521,935
14496,523,936
14497,524,938
14498,525,942
14499,525,947
14500,526,945
14501,525,941
14502,525,938
14503,523,937
14504,521,938
14505,521,941
14506,522,945
14507,522,947
14508,521,943
14509,520,941
14510,519,939
14511,517,940
14512,515,943
14513,514,946
14514,511,945
14515,509,943
14516,506,941
14517,503,942
14518,501,945
14519,498,946
14520,495,944
14521,491,943
14522,488,943
14523,485,945
14524,482,945
14525,479,943
14526,476,940
14527,479,938
14528,481,938
14529,479,938
14530,476,940
14531,479,942
14532,481,945
14533,483,946
14534,484,943
14535,483,942
14536,481,943
14537,477,945
14538,477,944
14539,478,942
14540,478,941
14541,477,939
14542,477,938
14543,477,937
14544,477,937
14545,477,937
14546,477,938
14547,477,938
14548,478,939
14549,478,940
14550,478,941
14551,478,942
14552,479,942
14553,479,943
14554,480,944
14555,481,945
14556,483,946
14557,484,945
14558,483,945
14559,483,945
14560,482,946
14561,481,945
14562,481,944
14563,480,945
14564,480,945
14565,479,945
14566,479,945
14567,478,945
14568,477,945
14569,478,945
14570,478,945
14571,478,945
14572,478,945
14573,477,945
14574,477,945
14575,477,945
14576,478,945
14577,478,945
14578,478,945
14579,477,945
14580,478,945
14581,478,945
14582,479,945
14583,772,772
14584,762,751
14585,750,733
14586,736,714
14587,723,695
14588,709,676
14589,695,658
14590,679,645
14591,660,638
14592,641,632
14593,622,627
14594,602,626
14595,582,629
14596,568,641
14597,555,657
14598,541,673
14599,528,689
14600,515,704
14601,504,719
14602,497,734
14603,498,750
14604,505,766
14605,513,783
14606,520,800
14607,527,816
14608,534,834
14609,541,852
14610,546,870
14611,549,886
14612,548,901
14613,543,915
14614,535,928
14615,527,941
14616,518,953
14617,509,963
14618,499,969
14619,490,968
14620,481,961
14621,472,952
14622,463,945
14623,455,939
14624,455,933
14625,461,927
14626,470,921
14627,481,916
14628,493,911
14629,506,907
14630,519,902
14631,528,895
14632,535,888
14633,543,881
14634,551,873
14635,558,869
14636,564,869
14637,571,872
14638,577,869
14639,584,864
14640,589,860
14641,594,855
14642,598,851
14643,599,848
14644,595,849
14645,591,851
14646,585,853
14647,580,856
14648,575,859
14649,573,865
14650,571,872
14651,568,873
14652,565,867
14653,567,867
14654,569,872
14655,571,871
14656,573,866
14657,574,861
14658,577,859
14659,581,857
14660,584,855
14661,586,854
14662,589,855
14663,590,856
14664,591,858
14665,592,861
14666,593,864
14667,592,867
14668,592,870
14669,592,874
14670,593,877
14671,597,877
14672,600,877
14673,598,876
14674,595,875
14675,592,874
14676,589,874
14677,587,873
14678,584,871
14679,581,869
14680,579,867
14681,577,865
14682,574,865
14683,572,864
14684,571,867
14685,570,870
14686,569,871
14687,566,868
14688,567,869
14689,569,871
14690,569,869
14691,570,867
14692,571,866
14693,573,867
14694,573,867
14695,574,869
14696,575,870
14697,574,871
14698,573,869
14699,571,868
14700,570,867
14701,569,869
14702,567,871
14703,564,871
14704,561,871
14705,557,872
14706,555,873
14707,551,875
14708,550,878
14709,547,882
14710,544,885
14711,541,889
14712,537,892
14713,536,898
14714,534,903
14715,534,908
14716,535,915
14717,532,918
14718,525,917
14719,519,918
14720,513,921
14721,509,926
14722,504,926
14723,497,924
14724,491,922
14725,489,919
14726,495,918
14727,501,917
14728,506,917
14729,507,919
14730,505,923
14731,501,928
14732,499,928
14733,495,923
14734,493,918
14735,491,914
14736,494,910
14737,497,907
14738,501,907
14739,503,905
14740,505,903
14741,507,903
14742,508,903
14743,507,902
14744,506,903
14745,505,905
14746,503,905
14747,500,905
14748,497,905
14749,493,905
14750,491,907
14751,494,908
14752,497,911
14753,499,913
14754,501,916
14755,503,919
14756,503,923
14757,501,927
14758,499,928
14759,497,924
14760,493,920
14761,491,918
14762,493,916
14763,495,913
14764,496,910
14765,495,908
14766,495,907
14767,494,905
14768,495,904
14769,495,904
14770,497,905
14771,495,906
14772,493,906
14773,492,907
14774,491,910
14775,491,913
14776,492,915
14777,493,919
14778,494,922
14779,495,925
14780,496,929
14781,497,927
14782,498,924
14783,500,923
14784,501,923
14785,503,923
14786,505,924
14787,506,926
14788,507,927
14789,506,925
14790,505,924
14791,503,924
14792,502,923
14793,500,923
14794,499,925
14795,1275,628
14796,1266,601
14797,1259,573
14798,1251,549
14799,1243,527
14800,1234,504
14801,1224,482
14802,1213,460
14803,1202,439
14804,1190,419
14805,1178,399
14806,1167,379
14807,1159,362
14808,1153,346
14809,1148,330
14810,1143,314
14811,1139,299
14812,1132,288
14813,1125,281
14814,1117,279
14815,1111,283
14816,1107,287
14817,1102,287
14818,1094,285
14819,1086,288
14820,1079,292
14821,1071,295
14822,1065,299
14823,1059,302
14824,1052,305
14825,1046,309
14826,1041,312
14827,1037,315
14828,1039,321
14829,1043,325
14830,1049,326
14831,1054,327
14832,1060,328
14833,1066,329
14834,1072,330
14835,1079,331
14836,1084,329
14837,1087,323
14838,1089,317
14839,1091,311
14840,1093,305
14841,1094,299
14842,1095,293
14843,1095,287
14844,1095,283
14845,1095,288
14846,1093,293
14847,1091,297
14848,1090,302
14849,1089,307
14850,1087,312
14851,1086,317
14852,1085,321
14853,1083,325
14854,1082,329
14855,1080,331
14856,1077,329
14857,1075,327
14858,1072,325
14859,1069,324
14860,1067,323
14861,1064,322
14862,1062,321
14863,1060,319
14864,1060,317
14865,1061,315
14866,1062,314
14867,1064,313
14868,1067,313
14869,1067,313
14870,1065,313
14871,1065,314
14872,1065,315
14873,1064,315
14874,1065,315
14875,1065,314
14876,1067,314
14877,1066,313
14878,1066,313
14879,1067,313
14880,1066,313
14881,1066,313
14882,1066,314
14883,1065,314
14884,1065,314
14885,1065,314
14886,1066,314
14887,1066,314
14888,1066,314
14889,1066,314
14890,1066,314
14891,1066,314
14892,1065,314
14893,1066,314
14894,1066,314
14895,1066,314
14896,1066,314
14897,1066,314
14898,1066,314
14899,1066,314
14900,1066,314
14901,1066,314
14902,1066,314
14903,1066,313
14904,1066,314
14905,1066,313
14906,1447,733
14907,1384,715
14908,1328,697
14909,1278,683
14910,1229,671
14911,1183,660
14912,1139,652
14913,1097,643
14914,1056,635
14915,1016,627
14916,978,622
14917,942,620
14918,911,618
14919,883,615
14920,858,613
14921,833,611
14922,807,609
14923,783,608
14924,759,607
14925,735,606
14926,710,610
14927,685,618
14928,660,626
14929,636,636
14930,612,648
14931,587,661
14932,563,674
14933,540,688
14934,519,701
14935,500,714
14936,483,725
14937,466,736
14938,453,746
14939,449,758
14940,456,771
14941,468,782
14942,482,795
14943,497,808
14944,511,821
14945,525,834
14946,540,849
14947,554,864
14948,565,877
14949,575,889
14950,587,900
14951,598,912
14952,609,924
14953,618,937
14954,626,948
14955,634,959
14956,641,968
14957,648,971
14958,655,967
14959,663,958
14960,669,948
14961,676,939
14962,682,931
14963,688,925
14964,694,921
14965,693,923
14966,691,930
14967,687,938
14968,683,947
14969,679,956
14970,674,965
14971,669,969
14972,665,967
14973,661,959
14974,657,950
14975,653,941
14976,650,933
14977,647,926
14978,644,920
14979,637,917
14980,626,917
14981,615,916
14982,604,917
14983,592,917
14984,581,919
14985,569,921
14986,557,925
14987,546,927
14988,534,932
14989,523,937
14990,511,943
14991,499,948
14992,488,946
14993,476,941
14994,468,936
14995,460,933
14996,457,931
14997,459,929
14998,467,927
14999,473,923
15000,483,921
15001,494,918
15002,507,916
15003,516,917
15004,527,921
15005,536,921
15006,541,919
15007,546,917
15008,551,916
15009,555,915
15010,559,913
15011,561,910
15012,563,908
15013,565,906
15014,567,903
15015,568,901
15016,568,900
15017,568,899
15018,567,900
15019,566,901
15020,565,903
15021,563,905
15022,561,907
15023,559,911
15024,557,913
15025,554,915
15026,551,917
15027,547,919
15028,543,918
15029,538,917
15030,530,913
15031,521,909
15032,513,904
15033,506,899
15034,498,894
15035,491,890
15036,489,886
15037,493,881
15038,501,879
15039,507,876
15040,511,873
15041,518,870
15042,527,867
15043,535,865
15044,543,861
15045,549,856
15046,556,853
15047,562,850
15048,568,849
15049,567,851
15050,561,853
15051,555,855
15052,549,859
15053,543,861
15054,537,862
15055,529,863
15056,523,866
15057,517,870
15058,518,877
15059,522,885
15060,525,891
15061,523,895
15062,515,895
15063,512,895
15064,512,897
15065,515,897
15066,521,897
15067,519,893
15068,517,887
15069,521,882
15070,525,877
15071,525,874
15072,521,870
15073,519,868
15074,521,868
15075,524,870
15076,527,873
15077,525,874
15078,521,875
15079,517,877
15080,518,879
15081,522,881
15082,525,883
15083,522,881
15084,518,880
15085,517,879
15086,521,877
15087,523,877
15088,525,877
15089,523,879
15090,519,881
15091,517,883
15092,519,885
15093,521,889
15094,522,892
15095,519,891
15096,516,889
15097,519,888
15098,523,888
15099,524,889
15100,521,890
15101,517,893
15102,517,896
15103,519,899
15104,516,900
15105,518,899
15106,517,897
15107,517,894
15108,518,891
15109,518,890
15110,519,889
15111,518,891
15112,518,893
15113,518,895
15114,518,896
15115,517,899
15116,517,901
15117,517,901
15118,518,898
15119,519,897
15120,519,896
15121,519,895
15122,520,895
15123,520,894
15124,519,893
15125,519,892
15126,518,891
15127,518,891
15128,518,892
15129,519,892
15130,519,893
15131,519,893
15132,519,893
15133,518,892
15134,518,891
15135,518,891
15136,519,892
15137,519,892
15138,519,893
15139,564,342
15140,597,321
15141,623,300
15142,643,278
15143,658,253
15144,672,226
15145,684,199
15146,694,168
15147,703,139
15148,709,113
15149,714,91
15150,716,87
15151,719,103
15152,722,121
15153,727,137
15154,733,152
15155,736,165
15156,733,172
15157,729,181
15158,725,191
15159,724,199
15160,724,199
15161,725,193
15162,724,184
15163,724,177
15164,723,166
15165,719,155
15166,715,143
15167,711,131
15168,703,125
15169,695,122
15170,686,123
15171,676,128
15172,666,137
15173,657,144
15174,648,152
15175,639,157
15176,629,165
15177,618,173
15178,610,178
15179,601,182
15180,591,186
15181,582,191
15182,573,196
15183,564,195
15184,554,196
15185,545,197
15186,536,197
15187,527,195
15188,517,195
15189,508,194
15190,499,193
15191,489,192
15192,479,190
15193,471,187
15194,469,182
15195,473,176
15196,480,170
15197,485,164
15198,493,158
15199,504,153
15200,513,149
15201,523,147
15202,532,143
15203,541,138
15204,549,137
15205,556,143
15206,563,147
15207,571,151
15208,578,155
15209,585,159
15210,591,163
15211,597,166
15212,603,167
15213,608,162
15214,612,157
15215,615,155
15216,615,160
15217,615,165
15218,616,170
15219,619,169
15220,623,167
15221,627,165
15222,630,163
15223,631,167
15224,633,169
15225,635,172
15226,637,173
15227,638,174
15228,640,175
15229,641,175
15230,643,175
15231,643,174
15232,643,173
15233,644,173
15234,645,172
15235,646,170
15236,647,168
15237,647,168
15238,646,170
15239,645,171
15240,645,172
15241,645,172
15242,645,171
15243,645,170
15244,646,169
15245,645,167
15246,645,168
15247,646,170
15248,647,170
15249,646,170
15250,645,170
15251,644,169
15252,644,169
15253,645,169
15254,646,169
15255,647,168
15256,647,169
15257,645,169
15258,645,168
15259,644,167
15260,643,168
15261,642,169
15262,641,169
15263,641,170
15264,641,170
15265,641,169
15266,642,169
15267,642,168
15268,643,168
15269,643,168
15270,643,168
15271,643,168
15272,643,168
15273,642,168
15274,642,168
15275,641,168
15276,641,168
15277,641,169
15278,640,169
15279,640,168
15280,640,168
15281,639,169
15282,639,169
15283,638,170
15284,638,170
15285,637,170
15286,638,170
15287,638,170
15288,639,169
15289,639,169
15290,639,168
15291,640,168
15292,640,168
15293,641,168
15294,641,168
15295,641,168
15296,641,168
15297,641,168
15298,641,168
15299,640,168
15300,641,168
15301,640,168
15302,640,168
15303,640,168
15304,640,168
15305,640,168
15306,640,168
15307,639,168
15308,639,168
15309,640,168
15310,639,168
15311,640,168
15312,640,168
15313,640,168
15314,640,168
15315,641,168
15316,641,168
15317,641,167
15318,641,168
15319,641,168
15320,641,167
15321,641,168
15322,641,168
15323,641,167
15324,641,168
15325,641,168
15326,641,168
15327,641,168
15328,641,167
15329,979,932
15330,981,900
15331,981,883
15332,981,871
15333,983,864
15334,986,862
15335,991,866
15336,998,873
15337,1007,883
15338,1017,894
15339,1027,907
